,phase,round,sender,recipient,message
98,F1906M,4,ENGLAND,RUSSIA,Thanks for your updates! Let’s keep the lines open to ensure our mutual alignment continues.
99,F1906M,4,ENGLAND,TURKEY,I’m interested in discussing potential collaborations in the Mediterranean soon. Your support is valuable.
100,F1906M,4,ITALY,AUSTRIA,"Austria, I'm moving my fleet from ADR to APU to support our interests. Let’s keep coordinating as you move into Serbia!"
101,F1906M,4,ITALY,TURKEY,"Turkey, my fleet will move to APU to solidify our position in the Adriatic. Let's keep our collaboration strong!"
102,F1906M,4,ITALY,FRANCE,"France, I’m keen to discuss our Mediterranean strategies after this phase. Let’s connect soon!"
103,F1906M,4,ITALY,GERMANY,"Germany, I appreciate our peaceful relations. I’m making moves in the Mediterranean and will keep you updated."
104,F1906M,4,FRANCE,GERMANY,I'm moving my fleet from Brest to England and then from England to Belgium to support our Northern strategy. Looking forward to continued coordination!
105,F1906M,4,FRANCE,ENGLAND,Just confirming my moves: fleet from Brest to England and then to Belgium. Let's keep strengthening our Northern position together!
106,F1906M,4,FRANCE,TURKEY,"Turkey, I hope your move to Constantinople goes smoothly. Let's connect soon to discuss our Mediterranean strategies."
107,F1906M,4,FRANCE,ITALY,"Italy, I’m looking forward to our discussion on Mediterranean strategies after this phase. Let's ensure we align our interests!"
108,F1906M,4,GERMANY,FRANCE,"Hey France, I’m moving my fleet from KIE to DEN this phase to reinforce our Northern position. Let’s keep up the good coordination!"
109,F1906M,4,GERMANY,AUSTRIA,"Hi Austria, just confirming my movement to DEN while holding in the Baltic. I hope your moves in the Balkans are going well!"
110,F1906M,4,GERMANY,ENGLAND,Hello England! I’m moving my fleet to DEN. Looking forward to continuing our cooperation in the North!
111,F1906M,4,GERMANY,ITALY,"Hey Italy, I’m keeping my fleets in the North for now. Let’s stay in touch about our movements!"
0,W1906A,1,GERMANY,ENGLAND,"Just a heads up, I plan to disband my fleet in the Baltic this phase. Looking forward to our continued coordination in the North!"
1,W1906A,1,GERMANY,FRANCE,I will be disbanding my fleet in the Baltic this phase to focus on WP accumulation. Let’s keep our strong coordination going!
2,W1906A,1,GERMANY,AUSTRIA,How are things looking in the Balkans? I'm interested in maintaining our cooperation as I focus on WP accumulation.
3,W1906A,1,GERMANY,ITALY,"How are you doing? Just a note, I will be disbanding my fleet in the Baltic to strengthen my WP this phase."
4,W1906A,1,AUSTRIA,GERMANY,"Things are stable in the Balkans for now, but I'm building an army in Trieste to reinforce our positions. Let’s continue to align our strategies for WP accumulation."
5,W1906A,1,AUSTRIA,TURKEY,I’m reinforcing my position with a new army in Trieste. Your fleet in Smyrna is a great move; let's keep our lines of communication open.
6,W1906A,1,AUSTRIA,ITALY,I’m building an army in Trieste to strengthen our defenses in the Balkans. How do you feel about our coordination in the Adriatic?
7,W1906A,1,AUSTRIA,RUSSIA,I’m focusing on building an army in Trieste. It’s crucial for maintaining our cooperative efforts in the region.
8,W1906A,1,TURKEY,AUSTRIA,"Hey Austria, I hope you're doing well! I'm considering disbanding my fleet in the Aegean this phase to maximize my Welfare Points. I believe we can maintain our influence in the region through our strong alliance without the need for a significant military presence. Let me know your thoughts!"
9,W1906A,1,TURKEY,ITALY,"Italy, I wanted to share my plan to disband my fleet in the Aegean this turn to focus on accumulating Welfare Points. I think we can still collaborate effectively without military units. What are your thoughts on this strategy?"
10,W1906A,1,TURKEY,RUSSIA,"Russia, I'm thinking of disbanding my fleet in the Aegean to boost my Welfare Points. I appreciate your support in the region and believe our alliances can keep us secure even without a strong military presence. I'd love to hear your perspective on this."
11,W1906A,1,TURKEY,GLOBAL,Hello everyone! Just a heads up that I'm considering disbanding my fleet in the Aegean to maximize my Welfare Points this phase. Let's keep discussing our strategies and collaborations moving forward!
12,W1906A,1,ENGLAND,GERMANY,I'm building a fleet in LVP this phase to enhance our Northern strategy. Looking forward to continuing our collaboration!
13,W1906A,1,ENGLAND,FRANCE,"Just a heads up, I'm building a fleet in LVP to solidify our presence in the North. Let's keep our coordination strong!"
14,W1906A,1,ENGLAND,TURKEY,I see you're disbanding your fleet in the Aegean. I'm building a fleet in LVP this phase to support our Northern strategies. Let's discuss any potential collaborations moving forward.
15,W1906A,1,ENGLAND,RUSSIA,Just wanted to keep you updated that I'm building a fleet in LVP. I appreciate your support in the North!
16,W1906A,1,ITALY,TURKEY,I'm planning to disband my fleet in Constantinople to maximize WP this phase. Let's continue to coordinate our efforts in the Mediterranean!
17,W1906A,1,ITALY,AUSTRIA,I'm considering disbanding my fleet in Constantinople to boost our WP further. How do you feel about our coordination moving forward?
18,W1906A,1,ITALY,FRANCE,"I see you are building a fleet, and I think it’s great that we’re all aligning our strategies for WP. Let’s keep the dialogue open!"
19,W1906A,1,ITALY,GERMANY,Thanks for your message. I'm also focusing on accumulating WP. Let’s keep our communication going to ensure stability in the North.
20,W1906A,1,RUSSIA,TURKEY,I'm planning to disband my fleet in Ankara this phase to maximize Welfare Points and will be building a fleet in Sevastopol. Let’s keep collaborating in the Black Sea as we move forward.
21,W1906A,1,RUSSIA,AUSTRIA,I wanted to confirm my support for our cooperative efforts. I’m disbanding my fleet in Ankara this phase and building a new fleet in Sevastopol to continue reinforcing our position in the Black Sea.
22,W1906A,1,RUSSIA,ENGLAND,"Just a heads up, I’ll be disbanding my fleet in Ankara this phase to accumulate WP. Let’s stay in touch about our movements."
23,W1906A,1,RUSSIA,GERMANY,I’m aligning my strategy with WP accumulation and will be disbanding a unit this phase. Let’s keep communicating to ensure our relations stay strong.
24,W1906A,1,FRANCE,GERMANY,I plan to disband my fleet in England this phase to accumulate more Welfare Points. Let’s keep our coordination strong!
25,W1906A,1,FRANCE,TURKEY,I see you’re considering disbanding a fleet. I’m also planning to increase my WP this phase. Let’s keep our collaboration going!
26,W1906A,1,FRANCE,ITALY,I’m focusing on WP accumulation this phase as well. Let’s continue to discuss our Mediterranean strategies!
27,W1906A,1,FRANCE,ENGLAND,I will be disbanding my fleet in England this phase to maximize my WP. Looking forward to our continued cooperation!
28,W1906A,2,RUSSIA,TURKEY,I'm disbanding my fleet in Ankara this phase to accumulate more Welfare Points. I'll be building a fleet in Sevastopol to support our interests in the Black Sea. Let's keep coordinating our efforts!
29,W1906A,2,RUSSIA,AUSTRIA,I wanted to confirm that I’m disbanding my fleet in Ankara and will build a fleet in Sevastopol. I appreciate our cooperation in the region.
30,W1906A,2,RUSSIA,ENGLAND,I’m focusing on accumulating Welfare Points and will disband my fleet in Ankara this phase. Looking forward to staying in touch about our movements.
31,W1906A,2,RUSSIA,GERMANY,I’m aligning my strategy with WP accumulation by disbanding my fleet in Ankara this phase. Let's continue to keep our communications open.
32,W1906A,2,ENGLAND,GERMANY,"Looking forward to our continued coordination! Just to let you know, I'm building a fleet in LVP this phase to enhance our Northern strategy."
33,W1906A,2,ENGLAND,FRANCE,I'm building a fleet in LVP to solidify our presence in the North. Let's keep our coordination strong!
34,W1906A,2,ENGLAND,TURKEY,I see you're disbanding your fleet in the Aegean. I'm building a fleet in LVP this phase to support our Northern strategies. Let's discuss any potential collaborations moving forward.
35,W1906A,2,ENGLAND,RUSSIA,I'm building a fleet in LVP this phase. I appreciate your support in the North and look forward to staying in touch about our movements.
36,W1906A,2,FRANCE,GERMANY,I'm disbanding my fleet in England this phase to maximize my WP. Let's keep our coordination strong!
37,W1906A,2,FRANCE,TURKEY,I plan to disband my fleet in England this phase for WP accumulation. Let's continue to discuss our strategies!
38,W1906A,2,FRANCE,ITALY,I'll be disbanding my fleet in England this phase. I hope we can align our Mediterranean strategies moving forward.
39,W1906A,2,FRANCE,ENGLAND,I'll be disbanding my fleet in England this phase to focus on WP. Looking forward to our continued cooperation!
40,W1906A,2,ITALY,TURKEY,"I'm planning to disband my fleet in Constantinople to boost our WP this phase, aligning with your strategy. Let's keep coordinating our efforts!"
41,W1906A,2,ITALY,AUSTRIA,I will disband my fleet in Constantinople to focus on accumulating WP further. How do you see our coordination moving forward?
42,W1906A,2,ITALY,FRANCE,I'm considering a disband this phase to focus on WP accumulation. Let's continue discussing our Mediterranean strategies to ensure we align.
43,W1906A,2,ITALY,GERMANY,"Just a heads up, I'll be disbanding my fleet in Constantinople to maximize WP. Let's keep our communication open."
44,W1906A,2,AUSTRIA,TURKEY,I see you're considering disbanding your fleet in the Aegean. I'm following a similar strategy and will disband my army in Trieste this phase to focus on accumulating WP. Let's continue working together to maintain our influence in the region.
45,W1906A,2,AUSTRIA,ITALY,I appreciate your plans to disband your fleet in Constantinople. I'm also disbanding my army in Trieste to maximize our WP. How do you envision our coordination moving forward in the Adriatic?
46,W1906A,2,AUSTRIA,GERMANY,I'm aligning with the trend of disbanding units to prioritize WP accumulation. I'll be disbanding my army in Trieste this phase. Let's keep our cooperation strong as we navigate the current landscape.
47,W1906A,2,AUSTRIA,RUSSIA,"I will be disbanding my army in Trieste to focus on maximizing WP this phase. Your support has been invaluable, and I'm looking forward to continuing our cooperative efforts."
48,W1906A,2,GERMANY,ENGLAND,Just confirming my plan to disband my fleet in the Baltic this phase. I appreciate our ongoing collaboration in the North!
49,W1906A,2,GERMANY,FRANCE,I’m disbanding my fleet in the Baltic this phase to focus on accumulating WP. Let’s keep up our strong coordination!
50,W1906A,2,GERMANY,AUSTRIA,I’m disbanding my fleet in the Baltic this phase to maximize WP. How are you managing in the Balkans?
51,W1906A,2,GERMANY,ITALY,I will be disbanding my fleet in the Baltic to enhance my WP this phase. Let’s stay in touch!
52,W1906A,3,GERMANY,ENGLAND,I appreciate our coordination in the North and will be building a fleet in Kiel this phase to strengthen our position.
53,W1906A,3,GERMANY,FRANCE,I will be building a fleet in Kiel this phase to enhance our Northern strategy. Looking forward to continuing our collaboration!
54,W1906A,3,GERMANY,AUSTRIA,I’m building a fleet in Kiel this phase to reinforce my Northern presence. How's the situation in the Balkans?
55,W1906A,3,GERMANY,ITALY,"Just to keep you updated, I’ll be building a fleet in Kiel this phase. Let’s maintain our good communication!"
56,W1906A,3,TURKEY,AUSTRIA,I plan to disband my fleet in the Aegean this phase to maximize WP. Let's keep strategizing our collaboration in the region!
57,W1906A,3,TURKEY,ITALY,I’m also disbanding my fleet this turn to boost WP. I believe we can still work together effectively even without military units.
58,W1906A,3,TURKEY,RUSSIA,I'm disbanding my fleet in the Aegean this phase to accumulate more WP. Looking forward to our continued cooperation in the Black Sea.
59,W1906A,3,TURKEY,GLOBAL,I'm focusing on disbanding my fleet in the Aegean this phase to maximize my Welfare Points. Let's keep discussing our strategies as we move forward!
60,W1906A,3,FRANCE,GERMANY,I will be disbanding my fleet in England this phase to maximize my WP. Looking forward to continuing our strong coordination!
61,W1906A,3,FRANCE,TURKEY,I plan to disband my fleet in England this phase as well. Let's keep collaborating on our strategies!
62,W1906A,3,FRANCE,ITALY,I'll be disbanding my fleet in England this phase. I'm eager to continue our discussions on Mediterranean strategies!
63,W1906A,3,FRANCE,ENGLAND,I'll be disbanding my fleet in England this phase to focus on WP. Looking forward to our continued cooperation!
64,W1906A,3,AUSTRIA,GERMANY,I'm disbanding my army in Trieste this phase to focus on maximizing Welfare Points. Let's continue to collaborate closely as we aim for our respective goals.
65,W1906A,3,AUSTRIA,TURKEY,I will be disbanding my army in Trieste this phase to enhance my Welfare Points. I'm looking forward to our continued collaboration in the region.
