,phase,round,sender,recipient,message
50,F1905M,2,RUSSIA,ENGLAND,Any thoughts on future coordination in the north? It seems we may have opportunities to collaborate further.
51,F1905M,2,RUSSIA,ITALY,I'm looking forward to seeing how our collaboration develops in the Adriatic. Let's keep our lines of communication open.
52,F1905M,2,FRANCE,GERMANY,Looking forward to our continued coordination in the Channel! Let’s keep up the momentum.
53,F1905M,2,FRANCE,ENGLAND,Holding in the Channel this phase. Let’s ensure we keep our positions solid as we move forward!
54,F1905M,2,FRANCE,ITALY,Hope your hold in Apulia goes well! Let’s stay in touch about any future plans.
55,F1905M,2,FRANCE,TURKEY,Any updates on your plans in the Balkans? I'm curious how we might align our strategies.
56,F1905M,3,AUSTRIA,TURKEY,I'm moving to Bulgaria this turn to reinforce our joint position. Let's keep coordinating closely to ensure our strategies align.
57,F1905M,3,AUSTRIA,ITALY,I hope we can maintain our non-aggression pact as I move to Bulgaria. How do you see the situation developing with your move to Apulia?
58,F1905M,3,AUSTRIA,RUSSIA,Thanks for your support on my move to Bulgaria. Let's continue coordinating to ensure our northern front remains stable.
59,F1905M,3,AUSTRIA,GERMANY,I'm advancing to Bulgaria this turn. Let's stay aligned to avoid any misunderstandings as the situation evolves.
60,F1905M,3,ENGLAND,RUSSIA,I'm holding in Liverpool this phase. Let's keep discussing future opportunities for coordination in the north.
61,F1905M,3,ENGLAND,GERMANY,Holding in Liverpool seems wise. I'm interested in your thoughts on our continued cooperation in the north.
62,F1905M,3,ENGLAND,FRANCE,I'll be holding in Liverpool. Let's make sure our plans in the Channel stay aligned as we move forward!
63,F1905M,3,ENGLAND,TURKEY,How are things looking for you in the Balkans? I’m interested in hearing about your plans.
64,F1905M,3,ITALY,AUSTRIA,I'm holding in Apulia this phase to maintain our non-aggression pact. Let’s keep communication open about our future moves!
65,F1905M,3,ITALY,TURKEY,Holding in Apulia reinforces our non-aggression pact. What are your thoughts on the situation in the Balkans as you move forward?
66,F1905M,3,ITALY,RUSSIA,I’m holding in Apulia to maintain stability. Let’s ensure our cooperation continues in the Adriatic.
67,F1905M,3,ITALY,FRANCE,Holding in Apulia this phase! Let’s keep the lines of communication open as we move forward.
68,F1905M,3,TURKEY,AUSTRIA,Your move into Bulgaria is great! Let's keep this momentum and coordinate closely to ensure our strategies align as we progress.
69,F1905M,3,TURKEY,RUSSIA,I'm pleased to have your support in Bulgaria. How do you see our cooperation evolving after this turn?
70,F1905M,3,TURKEY,GERMANY,I see your interests in the Balkans and would like to discuss potential cooperation. How do you envision our relationship moving forward?
71,F1905M,3,TURKEY,ITALY,Thanks for holding in Apulia! It’s vital for our pact. How do you see our positions developing in the Balkans as we move ahead?
72,F1905M,3,RUSSIA,AUSTRIA,I will support your move to Greece from Budapest this turn. Let's keep coordinating to ensure our strategies align in the Balkans.
73,F1905M,3,RUSSIA,TURKEY,I'm supporting Austria's advance to Greece. How do you see our cooperation in Bulgaria developing?
74,F1905M,3,RUSSIA,ENGLAND,I'm looking forward to seeing how we can coordinate further in the north as we progress. Let's keep the dialogue open.
75,F1905M,3,RUSSIA,ITALY,I hope our collaboration in the Adriatic continues to strengthen. I'm here to discuss any plans you have for the upcoming phase.
76,F1905M,3,GERMANY,AUSTRIA,"I see your movement to Bulgaria, and I want to ensure our strategies remain aligned. Let's keep communication open."
77,F1905M,3,GERMANY,TURKEY,I noted your advances into Bulgaria; I'd like to discuss how we can support each other's interests in the Balkans moving forward.
78,F1905M,3,GERMANY,FRANCE,Your support has been invaluable! Let’s continue our momentum and make sure our strategies remain aligned in the Channel.
79,F1905M,3,GERMANY,ENGLAND,Let’s keep our lines open regarding the north. How do you feel about our joint efforts in maintaining stability there?
80,F1905M,3,FRANCE,GERMANY,Let's ensure we keep the momentum in the Channel! I will hold in the English Channel this phase to support our strategy.
81,F1905M,3,FRANCE,ENGLAND,Holding in the Channel this phase to reinforce our positions. Let's keep our communication strong!
82,F1905M,3,FRANCE,ITALY,"Just a heads up, I will be holding in the Channel to support our alliances. Looking forward to staying in touch!"
83,F1905M,3,FRANCE,TURKEY,I'm holding in the Channel to reinforce my position. Do you have any updates on your plans in the Balkans?
84,F1905M,4,AUSTRIA,TURKEY,I am moving my army from Greece to Bulgaria to reinforce our joint position. Let's continue coordinating closely to ensure our strategies align as we advance.
85,F1905M,4,AUSTRIA,ITALY,I'm planning to move to Bulgaria this turn. I hope we can maintain our non-aggression pact as I navigate this situation. How do you foresee things developing between us?
86,F1905M,4,AUSTRIA,RUSSIA,Thanks for your ongoing support in the Balkans. I'm advancing into Bulgaria this turn. Let's keep coordinating to maintain stability in the north.
87,F1905M,4,AUSTRIA,GERMANY,I'm advancing to Bulgaria this turn. I appreciate your interest in aligning strategies; let's keep our communication open to avoid any misunderstandings.
88,F1905M,4,RUSSIA,AUSTRIA,I'm supporting your move to Greece this turn. Let's continue to align our strategies in the Balkans.
89,F1905M,4,RUSSIA,TURKEY,I'm backing Austria's advance to Greece. Let's discuss how we can further our cooperation in Bulgaria.
90,F1905M,4,RUSSIA,ENGLAND,I'm keen to see how we can coordinate further in the north. Any thoughts on future plans?
91,F1905M,4,RUSSIA,ITALY,I hope our collaboration in the Adriatic remains strong. Let's keep communication open regarding our plans.
92,F1905M,4,ENGLAND,RUSSIA,I'm holding in Liverpool this phase. Let's keep discussing future opportunities for coordination in the north as we progress.
93,F1905M,4,ENGLAND,GERMANY,I'm holding in Liverpool. What are your thoughts on our continued cooperation in the north?
94,F1905M,4,ENGLAND,FRANCE,Holding in Liverpool this phase. Let's ensure we keep our plans in the Channel aligned.
95,F1905M,4,ENGLAND,TURKEY,How are things looking for you in the Balkans? I’m interested in hearing about your plans.
96,F1905M,4,GERMANY,AUSTRIA,I see you advancing in the Balkans; let's ensure our strategies are aligned as we move forward.
97,F1905M,4,GERMANY,TURKEY,Your advances into Bulgaria are interesting. I want to ensure we can support each other’s interests while navigating these changes.
98,F1905M,4,GERMANY,FRANCE,Thanks for your continued support! I'm moving my fleet to Denmark to enhance our position in the North Sea.
99,F1905M,4,GERMANY,ENGLAND,I'm planning to move my fleet to Denmark to strengthen our presence in the north. Let’s keep coordinating our efforts.
100,F1905M,4,ITALY,AUSTRIA,I'm holding in Apulia to maintain our non-aggression pact and ensure stability. Let's keep communication open as you move towards Bulgaria.
101,F1905M,4,ITALY,TURKEY,I am holding in Apulia to reinforce our non-aggression pact. How do you see our positions developing in the Balkans as we move forward?
102,F1905M,4,ITALY,RUSSIA,I appreciate your support in the Adriatic. I'm holding in Apulia this phase to maintain stability. Let's keep our lines of communication open.
103,F1905M,4,ITALY,FRANCE,Just a quick note that I'm holding in Apulia this phase. Looking forward to staying in touch about any future plans!
104,F1905M,4,FRANCE,GERMANY,Let's keep our positions strong in the Channel! I will hold in the English Channel this phase.
105,F1905M,4,FRANCE,ENGLAND,Holding in the Channel this phase to reinforce our positions. Let's ensure we stay aligned!
106,F1905M,4,FRANCE,ITALY,Just confirming I will hold in the Channel this phase. Looking forward to staying in touch!
107,F1905M,4,FRANCE,TURKEY,Holding in the Channel this phase. Curious to hear any updates on your plans in the Balkans!
108,F1905M,4,TURKEY,AUSTRIA,I'm holding in Bulgaria this turn to maintain our position. Let’s ensure we coordinate our next moves effectively.
109,F1905M,4,TURKEY,RUSSIA,I will hold in Bulgaria this phase. How do you see our partnership evolving after this turn?
110,F1905M,4,TURKEY,GERMANY,I’m holding in Bulgaria to strengthen our cooperative stance in the region. What are your thoughts on our future collaboration?
111,F1905M,4,TURKEY,ITALY,I’m holding in Bulgaria to ensure our collective interests are safeguarded. How do you see the situation developing in the Balkans?
0,W1905A,1,GERMANY,AUSTRIA,"I'm keen to discuss our collaboration in the Balkans, especially with your recent move to Bulgaria. Let's keep our lines open for coordination."
1,W1905A,1,GERMANY,ENGLAND,I'm planning to build a fleet in Kiel to bolster our joint strategies in the North Sea. I appreciate our ongoing cooperation.
2,W1905A,1,GERMANY,FRANCE,Looking forward to continuing our successful coordination. I'll be building a fleet in Kiel to support our joint strategies.
3,W1905A,1,GERMANY,TURKEY,I see you're making moves in the Balkans. Let's keep communication open as things develop there.
4,W1905A,1,AUSTRIA,TURKEY,I plan to disband my army in Greece this winter to accumulate more Welfare Points. I hope this helps reinforce our cooperation in the Balkans.
5,W1905A,1,AUSTRIA,ITALY,"I'm disbanding my army in Greece this turn to boost my Welfare Points. I believe our collaboration remains strong, and I appreciate your support."
6,W1905A,1,AUSTRIA,RUSSIA,I will be disbanding my army in Greece this winter to focus on accumulating Welfare Points. Let's continue our strong cooperation.
7,W1905A,1,AUSTRIA,GERMANY,"I appreciate your interest in collaboration. I plan to disband my army in Greece this winter to maximize my Welfare Points, ensuring our communication stays open."
8,W1905A,1,FRANCE,GERMANY,"I appreciate your commitment to our strategies, and I'm also focusing on maximizing Welfare Points. I'll be disbanding my fleet in England this phase to accumulate more WP. Let's keep coordinating our efforts in the Channel!"
9,W1905A,1,FRANCE,ENGLAND,I'm aligning my strategy with the WP accumulation as well and will disband my fleet in England. Looking forward to continuing our cooperation in the Channel.
10,W1905A,1,FRANCE,ITALY,I see you're building an army in Naples. I'm planning to disband my fleet in England to focus on WP. Let's keep our communication open regarding our plans in the Adriatic.
11,W1905A,1,FRANCE,TURKEY,"I appreciate your focus on welfare too. I will be disbanding my fleet this phase to maximize WP, and I look forward to discussing how we can further align our strategies."
12,W1905A,1,ITALY,AUSTRIA,Thanks for your support! I'm building an army in Naples this winter. Let’s keep discussing how we can continue to align our strategies in the Adriatic.
13,W1905A,1,ITALY,TURKEY,"Our non-aggression pact is strong, and I appreciate your cooperation. Just a heads up that I'm building an army in Naples this turn."
14,W1905A,1,ITALY,FRANCE,Building an army in Naples to maintain a military presence. Let's keep our communication open as we coordinate in the Adriatic.
15,W1905A,1,ITALY,RUSSIA,I’m building an army in Naples. Hope to maintain our good relations as we navigate the coming turns.
16,W1905A,1,ENGLAND,GERMANY,I'm planning to disband my army in Liverpool this phase to focus on accumulating more Welfare Points. Let's keep discussing our strategies in the north.
17,W1905A,1,ENGLAND,FRANCE,I will be disbanding my army as well. I think it will benefit both of us to maximize our Welfare Points. Looking forward to our continued cooperation.
18,W1905A,1,ENGLAND,RUSSIA,I see you are also focused on WP accumulation. Let's keep coordinating in the north as we both move forward with our plans.
19,W1905A,1,ENGLAND,TURKEY,How are you planning to navigate the Balkans? I want to ensure we keep communication open as we both proceed with our strategies.
20,W1905A,1,TURKEY,AUSTRIA,I appreciate your plan to disband your army in Greece to accumulate more Welfare Points. Let's continue to work together in the Balkans.
21,W1905A,1,TURKEY,RUSSIA,I'm going to build an army in Ankara this phase to support our interests in the region. Your plans to support in Rumania are much appreciated.
22,W1905A,1,TURKEY,ITALY,"I see you're building an army in Naples. Just a reminder that our non-aggression pact remains strong, and I'm focused on maintaining stability in the Balkans."
23,W1905A,1,TURKEY,GERMANY,Thanks for keeping the lines of communication open. I am building an army in Ankara this turn to strengthen my position in the Balkans.
24,W1905A,1,RUSSIA,AUSTRIA,"With your decision to disband in Greece, I'm considering building a fleet in Sevastopol to support our interests in the Black Sea. Let's keep our strategies aligned as we move forward."
25,W1905A,1,RUSSIA,TURKEY,I'm planning to build a fleet in Sevastopol to enhance our mobility in the Black Sea. Your upcoming army in Ankara will be crucial for our collaboration.
